GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CA8001
"G2902250","1971","Missouri","29","Webster","225","Webster, MO",1755
"G2902270","1971","Missouri","29","Worth","227","Worth, MO",390
"G2902290","1971","Missouri","29","Wright","229","Wright, MO",2261
"G2905100","1971","Missouri","29","St Louis city","510","St. Louis city, MO",354006
"G2909990","1971","Missouri","29","Remainder of Missouri","999","Missouri Statewide No Fixed Loc",12953
"G3000010","1971","Montana","30","Beaverhead","001","Beaverhead, MT",1027
"G3000030","1971","Montana","30","Big Horn","003","Big Horn, MT",1240
"G3000050","1971","Montana","30","Blaine","005","Blaine, MT",623
"G3000070","1971","Montana","30","Broadwater","007","Broadwater, MT",281
"G3000090","1971","Montana","30","Carbon","009","Carbon, MT",568
"G3000110","1971","Montana","30","Carter","011","Carter, MT",168
"G3000130","1971","Montana","30","Cascade","013","Cascade, MT",17753
"G3000150","1971","Montana","30","Chouteau","015","Chouteau, MT",473
"G3000170","1971","Montana","30","Custer","017","Custer, MT",2384
"G3000190","1971","Montana","30","Daniels","019","Daniels, MT",303
"G3000210","1971","Montana","30","Dawson","021","Dawson, MT",2352
"G3000230","1971","Montana","30","Deer Lodge","023","Deer Lodge, MT",3739
"G3000250","1971","Montana","30","Fallon","025","Fallon, MT",606
"G3000270","1971","Montana","30","Fergus","027","Fergus, MT",1769
"G3000290","1971","Montana","30","Flathead","029","Flathead, MT",7898
"G3000310","1971","Montana","30","Gallatin","031","Gallatin, MT",5237
"G3000330","1971","Montana","30","Garfield","033","Garfield, MT",156
"G3000350","1971","Montana","30","Glacier","035","Glacier, MT",1532
"G3000370","1971","Montana","30","Golden Valley","037","Golden Valley, MT",28
"G3000390","1971","Montana","30","Granite","039","Granite, MT",458
"G3000410","1971","Montana","30","Hill","041","Hill, MT",2946
"G3000430","1971","Montana","30","Jefferson","043","Jefferson, MT",316
"G3000450","1971","Montana","30","Judith Basin","045","Judith Basin, MT",135
"G3000470","1971","Montana","30","Lake","047","Lake, MT",1480
"G3000490","1971","Montana","30","Lewis and Clark","049","Lewis and Clark, MT",8138
"G3000510","1971","Montana","30","Liberty","051","Liberty, MT",172
"G3000530","1971","Montana","30","Lincoln","053","Lincoln, MT",3251
"G3000550","1971","Montana","30","McCone","055","McCone, MT",275
"G3000570","1971","Montana","30","Madison","057","Madison, MT",408
"G3000590","1971","Montana","30","Meagher","059","Meagher, MT",247
"G3000610","1971","Montana","30","Mineral","061","Mineral, MT",444
"G3000630","1971","Montana","30","Missoula","063","Missoula, MT",13114
"G3000650","1971","Montana","30","Musselshell","065","Musselshell, MT",484
"G3000670","1971","Montana","30","Park","067","Park, MT",1683
"G3000690","1971","Montana","30","Petroleum","069","Petroleum, MT",16
"G3000710","1971","Montana","30","Phillips","071","Phillips, MT",490
"G3000730","1971","Montana","30","Pondera","073","Pondera, MT",898
"G3000750","1971","Montana","30","Powder River","075","Powder River, MT",251
"G3000770","1971","Montana","30","Powell","077","Powell, MT",818
"G3000790","1971","Montana","30","Prairie","079","Prairie, MT",194
"G3000810","1971","Montana","30","Ravalli","081","Ravalli, MT",1621
"G3000830","1971","Montana","30","Richland","083","Richland, MT",1690
"G3000850","1971","Montana","30","Roosevelt","085","Roosevelt, MT",1538
"G3000870","1971","Montana","30","Rosebud","087","Rosebud, MT",789
"G3000890","1971","Montana","30","Sanders","089","Sanders, MT",1225
"G3000910","1971","Montana","30","Sheridan","091","Sheridan, MT",709
"G3000930","1971","Montana","30","Silver Bow","093","Silver Bow, MT",11018
"G3000950","1971","Montana","30","Stillwater","095","Stillwater, MT",472
"G3000970","1971","Montana","30","Sweet Grass","097","Sweet Grass, MT",326
"G3000990","1971","Montana","30","Teton","099","Teton, MT",516
"G3001010","1971","Montana","30","Toole","101","Toole, MT",984
"G3001030","1971","Montana","30","Treasure","103","Treasure, MT",61
"G3001050","1971","Montana","30","Valley","105","Valley, MT",1633
"G3001070","1971","Montana","30","Wheatland","107","Wheatland, MT",258
"G3001090","1971","Montana","30","Wibaux","109","Wibaux, MT",85
"G3001110","1971","Montana","30","Yellowstone","111","Yellowstone, MT",22637
"G3009990","1971","Montana","30","Remainder of Montana","999","Montana Statewide No Fixed Loc",2422
"G3100010","1971","Nebraska","31","Adams","001","Adams, NE",7703
"G3100030","1971","Nebraska","31","Antelope","003","Antelope, NE",1057
"G3100050","1971","Nebraska","31","Arthur","005","Arthur, NE",14
"G3100070","1971","Nebraska","31","Banner","007","Banner, NE",67
"G3100090","1971","Nebraska","31","Blaine","009","Blaine, NE",53
"G3100110","1971","Nebraska","31","Boone","011","Boone, NE",781
"G3100130","1971","Nebraska","31","Box Butte","013","Box Butte, NE",1560
"G3100150","1971","Nebraska","31","Boyd","015","Boyd, NE",327
"G3100170","1971","Nebraska","31","Brown","017","Brown, NE",545
"G3100190","1971","Nebraska","31","Buffalo","019","Buffalo, NE",6862
"G3100210","1971","Nebraska","31","Burt","021","Burt, NE",984
"G3100230","1971","Nebraska","31","Butler","023","Butler, NE",842
"G3100250","1971","Nebraska","31","Cass","025","Cass, NE",1691
"G3100270","1971","Nebraska","31","Cedar","027","Cedar, NE",946
"G3100290","1971","Nebraska","31","Chase","029","Chase, NE",552
"G3100310","1971","Nebraska","31","Cherry","031","Cherry, NE",744
"G3100330","1971","Nebraska","31","Cheyenne","033","Cheyenne, NE",1755
"G3100350","1971","Nebraska","31","Clay","035","Clay, NE",882
"G3100370","1971","Nebraska","31","Colfax","037","Colfax, NE",1476
"G3100390","1971","Nebraska","31","Cuming","039","Cuming, NE",1770
"G3100410","1971","Nebraska","31","Custer","041","Custer, NE",2126
"G3100430","1971","Nebraska","31","Dakota","043","Dakota, NE",4323
"G3100450","1971","Nebraska","31","Dawes","045","Dawes, NE",1536
"G3100470","1971","Nebraska","31","Dawson","047","Dawson, NE",4884
"G3100490","1971","Nebraska","31","Deuel","049","Deuel, NE",402
"G3100510","1971","Nebraska","31","Dixon","051","Dixon, NE",716
"G3100530","1971","Nebraska","31","Dodge","053","Dodge, NE",8236
"G3100550","1971","Nebraska","31","Douglas","055","Douglas, NE",152080
"G3100570","1971","Nebraska","31","Dundy","057","Dundy, NE",264
"G3100590","1971","Nebraska","31","Fillmore","059","Fillmore, NE",1036
"G3100610","1971","Nebraska","31","Franklin","061","Franklin, NE",386
"G3100630","1971","Nebraska","31","Frontier","063","Frontier, NE",229
"G3100650","1971","Nebraska","31","Furnas","065","Furnas, NE",828
"G3100670","1971","Nebraska","31","Gage","067","Gage, NE",4711
"G3100690","1971","Nebraska","31","Garden","069","Garden, NE",390
"G3100710","1971","Nebraska","31","Garfield","071","Garfield, NE",370
"G3100730","1971","Nebraska","31","Gosper","073","Gosper, NE",145
"G3100750","1971","Nebraska","31","Grant","075","Grant, NE",44
"G3100770","1971","Nebraska","31","Greeley","077","Greeley, NE",298
"G3100790","1971","Nebraska","31","Hall","079","Hall, NE",13092
"G3100810","1971","Nebraska","31","Hamilton","081","Hamilton, NE",996
"G3100830","1971","Nebraska","31","Harlan","083","Harlan, NE",413
"G3100850","1971","Nebraska","31","Hayes","085","Hayes, NE",27
"G3100870","1971","Nebraska","31","Hitchcock","087","Hitchcock, NE",394
"G3100890","1971","Nebraska","31","Holt","089","Holt, NE",1500
"G3100910","1971","Nebraska","31","Hooker","091","Hooker, NE",236
"G3100930","1971","Nebraska","31","Howard","093","Howard, NE",563
"G3100950","1971","Nebraska","31","Jefferson","095","Jefferson, NE",1738
"G3100970","1971","Nebraska","31","Johnson","097","Johnson, NE",1112
"G3100990","1971","Nebraska","31","Kearney","099","Kearney, NE",1033
"G3101010","1971","Nebraska","31","Keith","101","Keith, NE",2270
"G3101030","1971","Nebraska","31","Keya Paha","103","Keya Paha, NE",34
"G3101050","1971","Nebraska","31","Kimball","105","Kimball, NE",1095
"G3101070","1971","Nebraska","31","Knox","107","Knox, NE",1100
"G3101090","1971","Nebraska","31","Lancaster","109","Lancaster, NE",48359
"G3101110","1971","Nebraska","31","Lincoln","111","Lincoln, NE",6213
"G3101130","1971","Nebraska","31","Logan","113","Logan, NE",56
"G3101150","1971","Nebraska","31","Loup","115","Loup, NE",32
"G3101170","1971","Nebraska","31","McPherson","117","McPherson, NE",0
"G3101190","1971","Nebraska","31","Madison","119","Madison, NE",7201
"G3101210","1971","Nebraska","31","Merrick","121","Merrick, NE",750
"G3101230","1971","Nebraska","31","Morrill","123","Morrill, NE",692
"G3101250","1971","Nebraska","31","Nance","125","Nance, NE",514
"G3101270","1971","Nebraska","31","Nemaha","127","Nemaha, NE",1726
"G3101290","1971","Nebraska","31","Nuckolls","129","Nuckolls, NE",1282
"G3101310","1971","Nebraska","31","Otoe","131","Otoe, NE",3199
"G3101330","1971","Nebraska","31","Pawnee","133","Pawnee, NE",241
"G3101350","1971","Nebraska","31","Perkins","135","Perkins, NE",359
"G3101370","1971","Nebraska","31","Phelps","137","Phelps, NE",2209
"G3101390","1971","Nebraska","31","Pierce","139","Pierce, NE",723
"G3101410","1971","Nebraska","31","Platte","141","Platte, NE",7455
"G3101430","1971","Nebraska","31","Polk","143","Polk, NE",726
"G3101450","1971","Nebraska","31","Red Willow","145","Red Willow, NE",2460
"G3101470","1971","Nebraska","31","Richardson","147","Richardson, NE",1773
"G3101490","1971","Nebraska","31","Rock","149","Rock, NE",245
"G3101510","1971","Nebraska","31","Saline","151","Saline, NE",2304
"G3101530","1971","Nebraska","31","Sarpy","153","Sarpy, NE",3910
"G3101550","1971","Nebraska","31","Saunders","155","Saunders, NE",1795
"G3101570","1971","Nebraska","31","Scotts Bluff","157","Scotts Bluff, NE",9239
"G3101590","1971","Nebraska","31","Seward","159","Seward, NE",2065
"G3101610","1971","Nebraska","31","Sheridan","161","Sheridan, NE",974
"G3101630","1971","Nebraska","31","Sherman","163","Sherman, NE",273
"G3101650","1971","Nebraska","31","Sioux","165","Sioux, NE",58
"G3101670","1971","Nebraska","31","Stanton","167","Stanton, NE",269
"G3101690","1971","Nebraska","31","Thayer","169","Thayer, NE",1126
"G3101710","1971","Nebraska","31","Thomas","171","Thomas, NE",96
"G3101730","1971","Nebraska","31","Thurston","173","Thurston, NE",943
"G3101750","1971","Nebraska","31","Valley","175","Valley, NE",687
"G3101770","1971","Nebraska","31","Washington","177","Washington, NE",2660
"G3101790","1971","Nebraska","31","Wayne","179","Wayne, NE",1002
"G3101810","1971","Nebraska","31","Webster","181","Webster, NE",598
"G3101830","1971","Nebraska","31","Wheeler","183","Wheeler, NE",35
"G3101850","1971","Nebraska","31","York","185","York, NE",2675
"G3109990","1971","Nebraska","31","Remainder of Nebraska","999","Nebraska Statewide No Fixed Loc",4896
"G3200010","1971","Nevada","32","Churchill","001","Churchill, NV",1105
"G3200030","1971","Nevada","32","Clark","003","Clark, NV",88877
"G3200050","1971","Nevada","32","Douglas","005","Douglas, NV",5296
"G3200070","1971","Nevada","32","Elko","007","Elko, NV",2985
"G3200090","1971","Nevada","32","Esmeralda","009","Esmeralda, NV",123
"G3200110","1971","Nevada","32","Eureka","011","Eureka, NV",39
"G3200130","1971","Nevada","32","Humboldt","013","Humboldt, NV",1427
"G3200150","1971","Nevada","32","Lander","015","Lander, NV",653
"G3200170","1971","Nevada","32","Lincoln","017","Lincoln, NV",346
"G3200190","1971","Nevada","32","Lyon","019","Lyon, NV",1219
"G3200210","1971","Nevada","32","Mineral","021","Mineral, NV",672
"G3200230","1971","Nevada","32","Nye","023","Nye, NV",5649
"G3200270","1971","Nevada","32","Pershing","027","Pershing, NV",524
"G3200290","1971","Nevada","32","Storey","029","Storey, NV",159
"G3200310","1971","Nevada","32","Washoe","031","Washoe, NV",44898
"G3200330","1971","Nevada","32","White Pine","033","White Pine, NV",2729
"G3205100","1971","Nevada","32","Carson City","510","Carson City city, NV",2465
"G3209990","1971","Nevada","32","Remainder of Nevada","999","Nevada Statewide No Fixed Loc",1997
"G3300010","1971","New Hampshire","33","Belknap","001","Belknap, NH",9446
"G3300030","1971","New Hampshire","33","Carroll","003","Carroll, NH",4338
"G3300050","1971","New Hampshire","33","Cheshire","005","Cheshire, NH",14445
"G3300070","1971","New Hampshire","33","Coos","007","Coos, NH",8283
"G3300090","1971","New Hampshire","33","Grafton","009","Grafton, NH",15902
"G3300110","1971","New Hampshire","33","Hillsborough","011","Hillsborough, NH",77465
"G3300130","1971","New Hampshire","33","Merrimack","013","Merrimack, NH",21522
"G3300150","1971","New Hampshire","33","Rockingham","015","Rockingham, NH",26934
"G3300170","1971","New Hampshire","33","Strafford","017","Strafford, NH",18827
"G3300190","1971","New Hampshire","33","Sullivan","019","Sullivan, NH",7002
"G3309990","1971","New Hampshire","33","Remainder of New Hampshire","999","New Hampshire Statewide No Fixed Loc",2129
"G3400010","1971","New Jersey","34","Atlantic","001","Atlantic, NJ",45492
"G3400030","1971","New Jersey","34","Bergen","003","Bergen, NJ",280090
"G3400050","1971","New Jersey","34","Burlington","005","Burlington, NJ",53230
"G3400070","1971","New Jersey","34","Camden","007","Camden, NJ",117845
"G3400090","1971","New Jersey","34","Cape May","009","Cape May, NJ",9985
"G3400110","1971","New Jersey","34","Cumberland","011","Cumberland, NJ",38925
"G3400130","1971","New Jersey","34","Essex","013","Essex, NJ",346110
"G3400150","1971","New Jersey","34","Gloucester","015","Gloucester, NJ",28885
"G3400170","1971","New Jersey","34","Hudson","017","Hudson, NJ",209605
"G3400190","1971","New Jersey","34","Hunterdon","019","Hunterdon, NJ",12883
"G3400210","1971","New Jersey","34","Mercer","021","Mercer, NJ",103300
"G3400230","1971","New Jersey","34","Middlesex","023","Middlesex, NJ",170583
"G3400250","1971","New Jersey","34","Monmouth","025","Monmouth, NJ",87646
"G3400270","1971","New Jersey","34","Morris","027","Morris, NJ",91491
"G3400290","1971","New Jersey","34","Ocean","029","Ocean, NJ",31870
"G3400310","1971","New Jersey","34","Passaic","031","Passaic, NJ",157438
"G3400330","1971","New Jersey","34","Salem","033","Salem, NJ",16550
"G3400350","1971","New Jersey","34","Somerset","035","Somerset, NJ",48356
"G3400370","1971","New Jersey","34","Sussex","037","Sussex, NJ",11930
"G3400390","1971","New Jersey","34","Union","039","Union, NJ",220199
"G3400410","1971","New Jersey","34","Warren","041","Warren, NJ",21286
"G3409990","1971","New Jersey","34","Remainder of New Jersey","999","New Jersey Statewide No Fixed Loc",17316
"G3500010","1971","New Mexico","35","Bernalillo","001","Bernalillo, NM",84661
"G3500030","1971","New Mexico","35","Catron","003","Catron, NM",125
"G3500050","1971","New Mexico","35","Chaves","005","Chaves, NM",8977
"G3500070","1971","New Mexico","35","Colfax","007","Colfax, NM",2018
"G3500090","1971","New Mexico","35","Curry","009","Curry, NM",6558
"G3500110","1971","New Mexico","35","De Baca","011","De Baca, NM",168
"G3500130","1971","New Mexico","35","Doña Ana","013","Dona Ana, NM",9921
"G3500150","1971","New Mexico","35","Eddy","015","Eddy, NM",9492
"G3500170","1971","New Mexico","35","Grant","017","Grant, NM",4608
"G3500190","1971","New Mexico","35","Guadalupe","019","Guadalupe, NM",669
"G3500210","1971","New Mexico","35","Harding","021","Harding, NM",145
"G3500230","1971","New Mexico","35","Hidalgo","023","Hidalgo, NM",841
"G3500250","1971","New Mexico","35","Lea","025","Lea, NM",12714
"G3500270","1971","New Mexico","35","Lincoln","027","Lincoln, NM",922
"G3500280","1971","New Mexico","35","Los Alamos","028","Los Alamos, NM",2119
"G3500290","1971","New Mexico","35","Luna","029","Luna, NM",1807
"G3500310","1971","New Mexico","35","McKinley","031","McKinley, NM",6491
"G3500330","1971","New Mexico","35","Mora","033","Mora, NM",76
"G3500350","1971","New Mexico","35","Otero","035","Otero, NM",5466
"G3500370","1971","New Mexico","35","Quay","037","Quay, NM",1594
"G3500390","1971","New Mexico","35","Rio Arriba","039","Rio Arriba, NM",2152
"G3500410","1971","New Mexico","35","Roosevelt","041","Roosevelt, NM",1661
"G3500430","1971","New Mexico","35","Sandoval","043","Sandoval, NM",1185
"G3500450","1971","New Mexico","35","San Juan","045","San Juan, NM",9967
"G3500470","1971","New Mexico","35","San Miguel","047","San Miguel, NM",1995
"G3500490","1971","New Mexico","35","Santa Fe","049","Santa Fe, NM",10577
"G3500510","1971","New Mexico","35","Sierra","051","Sierra, NM",939
"G3500530","1971","New Mexico","35","Socorro","053","Socorro, NM",866
"G3500550","1971","New Mexico","35","Taos","055","Taos, NM",2564
"G3500570","1971","New Mexico","35","Torrance","057","Torrance, NM",301
"G3500590","1971","New Mexico","35","Union","059","Union, NM",618
"G3500610","1971","New Mexico","35","Valencia","061","Valencia, NM",5219
"G3509990","1971","New Mexico","35","Remainder of New Mexico","999","New Mexico Statewide No Fixed Loc",2876
"G3600010","1971","New York","36","Albany","001","Albany, NY",100302
"G3600030","1971","New York","36","Allegany","003","Allegany, NY",8314
"G3600050","1971","New York","36","Bronx","005","Bronx, NY",191878
"G3600070","1971","New York","36","Broome","007","Broome, NY",67579
"G3600090","1971","New York","36","Cattaraugus","009","Cattaraugus, NY",18589
"G3600110","1971","New York","36","Cayuga","011","Cayuga, NY",14760
"G3600130","1971","New York","36","Chautauqua","013","Chautauqua, NY",35559
"G3600150","1971","New York","36","Chemung","015","Chemung, NY",30653
"G3600170","1971","New York","36","Chenango","017","Chenango, NY",9930
"G3600190","1971","New York","36","Clinton","019","Clinton, NY",10717
"G3600210","1971","New York","36","Columbia","021","Columbia, NY",9407
"G3600230","1971","New York","36","Cortland","023","Cortland, NY",12273
"G3600250","1971","New York","36","Delaware","025","Delaware, NY",8709
"G3600270","1971","New York","36","Dutchess","027","Dutchess, NY",58572
"G3600290","1971","New York","36","Erie","029","Erie, NY",323433
"G3600310","1971","New York","36","Essex","031","Essex, NY",7429
"G3600330","1971","New York","36","Franklin","033","Franklin, NY",5661
"G3600350","1971","New York","36","Fulton","035","Fulton, NY",12190
"G3600370","1971","New York","36","Genesee","037","Genesee, NY",14215
"G3600390","1971","New York","36","Greene","039","Greene, NY",5809
"G3600410","1971","New York","36","Hamilton","041","Hamilton, NY",402
"G3600430","1971","New York","36","Herkimer","043","Herkimer, NY",19152
"G3600450","1971","New York","36","Jefferson","045","Jefferson, NY",17591
"G3600470","1971","New York","36","Kings","047","Kings, NY",486237
"G3600490","1971","New York","36","Lewis","049","Lewis, NY",3078
"G3600510","1971","New York","36","Livingston","051","Livingston, NY",8998
"G3600530","1971","New York","36","Madison","053","Madison, NY",7206
"G3600550","1971","New York","36","Monroe","055","Monroe, NY",253896
"G3600570","1971","New York","36","Montgomery","057","Montgomery, NY",14205
"G3600590","1971","New York","36","Nassau","059","Nassau, NY",380276
"G3600610","1971","New York","36","New York","061","New York, NY",2096917
"G3600630","1971","New York","36","Niagara","063","Niagara, NY",66056
"G3600650","1971","New York","36","Oneida","065","Oneida, NY",64587
"G3600670","1971","New York","36","Onondaga","067","Onondaga, NY",154316
"G3600690","1971","New York","36","Ontario","069","Ontario, NY",14259
"G3600710","1971","New York","36","Orange","071","Orange, NY",47913
"G3600730","1971","New York","36","Orleans","073","Orleans, NY",5244
"G3600750","1971","New York","36","Oswego","075","Oswego, NY",14202
"G3600770","1971","New York","36","Otsego","077","Otsego, NY",8789
"G3600790","1971","New York","36","Putnam","079","Putnam, NY",5542
"G3600810","1971","New York","36","Queens","081","Queens, NY",408292
"G3600830","1971","New York","36","Rensselaer","083","Rensselaer, NY",29477
"G3600850","1971","New York","36","Richmond","085","Richmond, NY",34339
"G3600870","1971","New York","36","Rockland","087","Rockland, NY",42026
"G3600890","1971","New York","36","St Lawrence","089","St. Lawrence, NY",20717
"G3600910","1971","New York","36","Saratoga","091","Saratoga, NY",15923
"G3600930","1971","New York","36","Schenectady","093","Schenectady, NY",55698
"G3600950","1971","New York","36","Schoharie","095","Schoharie, NY",3536
"G3600970","1971","New York","36","Schuyler","097","Schuyler, NY",2522
"G3600990","1971","New York","36","Seneca","099","Seneca, NY",6333
"G3601010","1971","New York","36","Steuben","101","Steuben, NY",24232
"G3601030","1971","New York","36","Suffolk","103","Suffolk, NY",174582
"G3601050","1971","New York","36","Sullivan","105","Sullivan, NY",12257
"G3601070","1971","New York","36","Tioga","107","Tioga, NY",9326
"G3601090","1971","New York","36","Tompkins","109","Tompkins, NY",19706
"G3601110","1971","New York","36","Ulster","111","Ulster, NY",31181
"G3601130","1971","New York","36","Warren","113","Warren, NY",15466
"G3601150","1971","New York","36","Washington","115","Washington, NY",9321
"G3601170","1971","New York","36","Wayne","117","Wayne, NY",13902
"G3601190","1971","New York","36","Westchester","119","Westchester, NY",252733
"G3601210","1971","New York","36","Wyoming","121","Wyoming, NY",5106
"G3601230","1971","New York","36","Yates","123","Yates, NY",3146
"G3609990","1971","New York","36","Remainder of New York","999","New York Statewide No Fixed Loc",49587
"G3700010","1971","North Carolina","37","Alamance","001","Alamance, NC",38519
"G3700030","1971","North Carolina","37","Alexander","003","Alexander, NC",4348
"G3700050","1971","North Carolina","37","Alleghany","005","Alleghany, NC",2015
"G3700070","1971","North Carolina","37","Anson","007","Anson, NC",4242
"G3700090","1971","North Carolina","37","Ashe","009","Ashe, NC",3612
"G3700110","1971","North Carolina","37","Avery","011","Avery, NC",2851
"G3700130","1971","North Carolina","37","Beaufort","013","Beaufort, NC",8264
"G3700150","1971","North Carolina","37","Bertie","015","Bertie, NC",2377
"G3700170","1971","North Carolina","37","Bladen","017","Bladen, NC",4189
"G3700190","1971","North Carolina","37","Brunswick","019","Brunswick, NC",2140
"G3700210","1971","North Carolina","37","Buncombe","021","Buncombe, NC",45083
"G3700230","1971","North Carolina","37","Burke","023","Burke, NC",22593
"G3700250","1971","North Carolina","37","Cabarrus","025","Cabarrus, NC",34131
"G3700270","1971","North Carolina","37","Caldwell","027","Caldwell, NC",18245
"G3700290","1971","North Carolina","37","Camden","029","Camden, NC",121
"G3700310","1971","North Carolina","37","Carteret","031","Carteret, NC",5096
"G3700330","1971","North Carolina","37","Caswell","033","Caswell, NC",2165
"G3700350","1971","North Carolina","37","Catawba","035","Catawba, NC",48797
"G3700370","1971","North Carolina","37","Chatham","037","Chatham, NC",7407
"G3700390","1971","North Carolina","37","Cherokee","039","Cherokee, NC",4525
"G3700410","1971","North Carolina","37","Chowan","041","Chowan, NC",2507
"G3700430","1971","North Carolina","37","Clay","043","Clay, NC",670
"G3700450","1971","North Carolina","37","Cleveland","045","Cleveland, NC",24023
"G3700470","1971","North Carolina","37","Columbus","047","Columbus, NC",8728
"G3700490","1971","North Carolina","37","Craven","049","Craven, NC",10001
"G3700510","1971","North Carolina","37","Cumberland","051","Cumberland, NC",34046
"G3700530","1971","North Carolina","37","Currituck","053","Currituck, NC",375
"G3700550","1971","North Carolina","37","Dare","055","Dare, NC",1151
"G3700570","1971","North Carolina","37","Davidson","057","Davidson, NC",29467
"G3700590","1971","North Carolina","37","Davie","059","Davie, NC",3275
"G3700610","1971","North Carolina","37","Duplin","061","Duplin, NC",6634
"G3700630","1971","North Carolina","37","Durham","063","Durham, NC",47338
"G3700650","1971","North Carolina","37","Edgecombe","065","Edgecombe, NC",14168
"G3700670","1971","North Carolina","37","Forsyth","067","Forsyth, NC",85371
"G3700690","1971","North Carolina","37","Franklin","069","Franklin, NC",3412
"G3700710","1971","North Carolina","37","Gaston","071","Gaston, NC",55497
"G3700730","1971","North Carolina","37","Gates","073","Gates, NC",795
"G3700750","1971","North Carolina","37","Graham","075","Graham, NC",828
"G3700770","1971","North Carolina","37","Granville","077","Granville, NC",4621
"G3700790","1971","North Carolina","37","Greene","079","Greene, NC",1212
"G3700810","1971","North Carolina","37","Guilford","081","Guilford, NC",131831
"G3700830","1971","North Carolina","37","Halifax","083","Halifax, NC",11745
"G3700850","1971","North Carolina","37","Harnett","085","Harnett, NC",9218
"G3700870","1971","North Carolina","37","Haywood","087","Haywood, NC",11322
"G3700890","1971","North Carolina","37","Henderson","089","Henderson, NC",10503
"G3700910","1971","North Carolina","37","Hertford","091","Hertford, NC",4539
"G3700930","1971","North Carolina","37","Hoke","093","Hoke, NC",2799
"G3700950","1971","North Carolina","37","Hyde","095","Hyde, NC",548
"G3700970","1971","North Carolina","37","Iredell","097","Iredell, NC",24170
"G3700990","1971","North Carolina","37","Jackson","099","Jackson, NC",2697
"G3701010","1971","North Carolina","37","Johnston","101","Johnston, NC",11217
"G3701030","1971","North Carolina","37","Jones","103","Jones, NC",767
"G3701050","1971","North Carolina","37","Lee","105","Lee, NC",10849
"G3701070","1971","North Carolina","37","Lenoir","107","Lenoir, NC",15044
"G3701090","1971","North Carolina","37","Lincoln","109","Lincoln, NC",8553
"G3701110","1971","North Carolina","37","McDowell","111","McDowell, NC",9324
"G3701130","1971","North Carolina","37","Macon","113","Macon, NC",2420
"G3701150","1971","North Carolina","37","Madison","115","Madison, NC",987
"G3701170","1971","North Carolina","37","Martin","117","Martin, NC",6704
"G3701190","1971","North Carolina","37","Mecklenburg","119","Mecklenburg, NC",162128
"G3701210","1971","North Carolina","37","Mitchell","121","Mitchell, NC",3278
"G3701230","1971","North Carolina","37","Montgomery","123","Montgomery, NC",7221
"G3701250","1971","North Carolina","37","Moore","125","Moore, NC",10098
"G3701270","1971","North Carolina","37","Nash","127","Nash, NC",15606
"G3701290","1971","North Carolina","37","New Hanover","129","New Hanover, NC",28726
"G3701310","1971","North Carolina","37","Northampton","131","Northampton, NC",3175
"G3701330","1971","North Carolina","37","Onslow","133","Onslow, NC",8759
"G3701350","1971","North Carolina","37","Orange","135","Orange, NC",7653
"G3701370","1971","North Carolina","37","Pamlico","137","Pamlico, NC",816
"G3701390","1971","North Carolina","37","Pasquotank","139","Pasquotank, NC",5048
"G3701410","1971","North Carolina","37","Pender","141","Pender, NC",1400
"G3701430","1971","North Carolina","37","Perquimans","143","Perquimans, NC",848
"G3701450","1971","North Carolina","37","Person","145","Person, NC",5850
"G3701470","1971","North Carolina","37","Pitt","147","Pitt, NC",15356
"G3701490","1971","North Carolina","37","Polk","149","Polk, NC",2149
"G3701510","1971","North Carolina","37","Randolph","151","Randolph, NC",25038
"G3701530","1971","North Carolina","37","Richmond","153","Richmond, NC",9838
"G3701550","1971","North Carolina","37","Robeson","155","Robeson, NC",17487
"G3701570","1971","North Carolina","37","Rockingham","157","Rockingham, NC",24311
"G3701590","1971","North Carolina","37","Rowan","159","Rowan, NC",25997
"G3701610","1971","North Carolina","37","Rutherford","161","Rutherford, NC",14310
"G3701630","1971","North Carolina","37","Sampson","163","Sampson, NC",6948
"G3701650","1971","North Carolina","37","Scotland","165","Scotland, NC",9816
"G3701670","1971","North Carolina","37","Stanly","167","Stanly, NC",15018
"G3701690","1971","North Carolina","37","Stokes","169","Stokes, NC",1143
"G3701710","1971","North Carolina","37","Surry","171","Surry, NC",20039
"G3701730","1971","North Carolina","37","Swain","173","Swain, NC",2274
"G3701750","1971","North Carolina","37","Transylvania","175","Transylvania, NC",5992
"G3701770","1971","North Carolina","37","Tyrrell","177","Tyrrell, NC",419
"G3701790","1971","North Carolina","37","Union","179","Union, NC",12573
"G3701810","1971","North Carolina","37","Vance","181","Vance, NC",10494
"G3701830","1971","North Carolina","37","Wake","183","Wake, NC",76640
"G3701850","1971","North Carolina","37","Warren","185","Warren, NC",1713
"G3701870","1971","North Carolina","37","Washington","187","Washington, NC",2338
"G3701890","1971","North Carolina","37","Watauga","189","Watauga, NC",4814
"G3701910","1971","North Carolina","37","Wayne","191","Wayne, NC",16871
"G3701930","1971","North Carolina","37","Wilkes","193","Wilkes, NC",11553
"G3701950","1971","North Carolina","37","Wilson","195","Wilson, NC",15198
"G3701970","1971","North Carolina","37","Yadkin","197","Yadkin, NC",1920
"G3701990","1971","North Carolina","37","Yancey","199","Yancey, NC",1220
"G3709990","1971","North Carolina","37","Remainder of North Carolina","999","North Carolina Statewide No Fixed Loc",9884
